SMILES,ATSC0c,ATSC0se,AATS0i,ATSC1p,AATSC2se,AATSC0m,AATSC1Z,AATSC2are,AATSC1pe,SpDiam_A,ATSC1c,ATSC1se,ATSC1Z,ATSC1m,ATSC4s
CC(C)=CCCC(C)(O)C1CC(O)C(C)=CC1=O,0.5705540042052987,3.0200811428571424,164.197448746178,0.6387540080000005,0.002467977736549159,34.28572310204081,-0.21768707482993188,0.008311688311688293,-0.009051360544217698,4.832886773982223,-0.26455292382034445,-0.23763657142857256,-9.142857142857139,-39.88341828571433,11.331408257747542
COC(=O)c1cc(NS(=O)(=O)O)cc(C(=O)OC)c1,1.2664705391625706,5.333580966666667,163.95888679314464,-2.491020632599996,0.05447515736111114,56.02090726222221,3.1,0.08261726388888889,-0.024991111111111113,4.747959347976136,-0.9352848601264163,-0.293872433333334,93.0,394.3351685333342,-63.203555098308186
C=C1C(=O)OC2C=C(C)C(O)CCC(C)=CC(O)C12,0.8678412200836287,3.7643630769230763,162.61726987294819,0.534278497469832,0.008043164694280083,36.326402248520715,-0.00703484549638358,0.013416885820731965,-0.009492804076265663,4.7614488101610215,-0.49668634193013933,-0.31801874556212956,-0.2813938198553432,2.244050982249302,-11.044871794871797
O=C(O)CNC(=Nc1ccccc1)NS(=O)(=O)c1ccccc1,1.0680251798082447,4.082409815789473,162.06671738299568,-0.5859376582028861,0.038846283285676,49.869130847645444,2.1691881525676555,0.059388099812349174,-0.014595512820512838,4.7242900544415765,-0.8219348827376998,-0.08064141620498604,84.59833795013857,362.6191518891974,-5.394006382305667
O=C1NC(Cc2ccc(O)cc2)C(=O)N2CCCC12,0.9483056057843375,3.216074971428571,163.21821144787097,0.30192699513852617,0.008086533438927807,36.013332911020406,0.15693325979040215,0.012847105696009713,-0.00859476006618863,4.858396587633163,-0.5839643604992899,-0.2958193697959183,5.80653061224488,30.762657606530848,-42.015464852607714
OC[C@H]1O[C@@H](Oc2ccccc2)[C@H](O)[C@@H](O)[C@H]1O,1.3041758652474962,5.064350117647058,164.49771824361716,0.6176757526586018,-0.01946906228373702,39.761124456747396,-0.34285714285714286,-0.027940599769319452,-0.03443160652496294,4.8128926740781655,-0.6338687936106785,-1.0297674740484428,-12.0,-48.44544022145345,1.2520424836601243
CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O,2.159434097519904,8.701876408163262,166.058411955122,-3.2168824034531047,0.022311864795291108,41.56561604081633,0.30695543523531904,0.04141958922738015,-0.003992195960016678,4.74966026538107,-1.1900071507276893,-0.6296526447313623,14.733860891295315,64.2935821224487,-50.2746309408117
OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O,1.2049126425109171,4.691375999999998,170.52023648524948,0.6114313520000004,-0.037739904761904766,44.218520250000005,-1.0833333333333333,-0.05261904761904761,-0.07546458333333335,4.755366735731372,-0.6100877171095898,-1.5163599999999997,-26.0,-111.61614400000003,-9.786458333333336
C=CCc1ccc(OC)c(OC)c1,0.62384318299006,1.976670518518518,161.27731914572172,-1.0146532936296264,-0.013585440079810407,34.68655531138545,0.36213991769547393,-0.019387704202519066,0.007618106995884769,4.610882305160506,-0.1905446954495147,0.022868148148148873,9.777777777777796,43.14897837037023,-0.29629629629629683
NCCC[C@H](N)C(=O)O,0.7737040760230801,2.2993805714285718,173.63649056980896,0.41794021364568235,0.02128465066026409,38.38460853514738,-1.0591836734693871,0.027020714952647726,-0.040338673469387895,4.167936219654602,-0.5272033171415214,-0.5285784489795912,-21.18367346938774,-95.96779946485285,-32.59013605442177
CN(C)C(=O)Oc1ccc[n+](C)c1,0.7098070915581708,2.339255538461538,166.86389916731682,-1.927265048769229,0.02184972079262422,36.649243078402364,0.5236686390532546,0.028468033576441416,0.007546597633136021,4.497751940758013,-0.48257188795476846,-0.07373076923076871,13.615384615384619,60.35315430769228,-19.084771531886915
