SMILES,ATSC0c,ATSC0se,AATS0i,ATSC1p,AATSC2se,AATSC0m,AATSC1Z,AATSC2are,AATSC1pe,SpDiam_A,ATSC1c,ATSC1se,ATSC1Z,ATSC1m,ATSC4s
COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NCCC(C)(C)C,1.376029315442698,5.223526315789472,165.49391644140297,-0.4921227889122821,0.016826202901730605,36.40412843644197,-0.01108033240997238,0.02403854041913888,-0.005646260387811567,4.603462250289435,-0.8271571522987259,-0.3294673684210522,-0.6315789473684257,-2.0797000000001766,-10.172548818439857
CCC(=O)OC/C=C(\C)CCC=C(C)C,0.44963303506727853,2.103891243243243,164.52479852185073,-0.972478671745004,0.013923121804236679,32.81702694083272,-0.06882558233909591,0.02050721329437546,0.0032444444444443446,4.168813668908492,-0.2433909276181381,0.036772628195764365,-2.4777209642074527,-14.796745113221684,-8.277777777777779
COCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,2.117342157377881,8.813511666666663,169.2982171162391,-0.10235231542663892,-0.0379967177746567,43.1317833263889,-0.42683531746031805,-0.05041803214731576,-0.05026864282171196,4.960501783890631,-0.9898203466540787,-2.270901493055556,-20.914930555555586,-84.86572149305601,-8.400468991126537
NC(=Nc1ccc([N+](=O)[O-])cc1)NCC(=O)O,1.1580824724923875,3.779111407407407,169.52189331490703,0.7358242363703704,0.03881461996052057,37.61806155555556,-0.30864197530864207,0.05636759677473319,-0.010259259259259301,4.546860489799796,-0.7475262367002369,-0.11497688888888884,-8.333333333333336,-36.577378666666654,-40.00030483158054
CCC(C)C1NC(=O)C(Cc2ccccc2)NC1=O,0.6463315524040529,2.521183589743589,163.93977125794822,0.14852959894780113,0.012100705676090288,34.6354260591716,0.13625904010519369,0.020146296296296263,-0.002952330703484613,4.768923410902119,-0.4259543512125739,-0.12098583563445091,5.450361604207748,27.145803786982636,-21.13888888888889
C[C@@]12CCC[C@](C)(C(=O)O)[C@H]1[C@](O)(C(=O)O)c1ccccc12,1.2516834517840252,4.545887619047616,161.45508388160664,1.7745347665256208,0.02321872041656168,36.84087494331066,-0.18089053803339528,0.034082472495170886,-0.01738682745825608,5.257681374402628,-0.8321897143864695,-0.511770648526077,-7.959183673469392,-29.228368553287947,-58.23554421768709
CC(C)CC1NC(=O)C(Cc2ccccc2)NC1=O,0.6456430547293283,2.521183589743589,163.93977125794822,0.14852959894780113,0.012100705676090286,34.6354260591716,0.13625904010519369,0.020146296296296263,-0.002952330703484613,4.7367042786619855,-0.42440743629004507,-0.12098583563445091,5.450361604207748,27.145803786982608,-18.999999999999993
NC(=O)CCC(N)C(=O)O,0.9432242979600548,2.8956399999999984,173.0991141859995,0.5152919563877525,0.03797574193548384,41.19223401000001,-1.1478947368421053,0.05695706451612903,-0.05362796052631586,4.2134466838458495,-0.6986501189335106,-0.7074159999999994,-21.81,-97.54001329000023,-54.29166666666668
C=C(C)C1CCC2(C)C(CC(OC3OC(C)C(O)C(O)C3O)C3C(C(C)(O)CC=CC(C)(C)O)CCC32C)C1(C)CCC(=O)O,1.9198836440775227,8.832272914285712,165.035404884928,1.9857379479010588,0.007195074090420876,35.193629554285714,0.042690854119424665,0.013614881359242303,-0.008724431594860048,5.360957017191053,-1.0660329460355362,-0.7647963689795859,4.6106122448978635,32.459116480001285,10.722190728143092
COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,1.8089264905531328,4.977772888888886,159.1740150165135,0.8633351169481553,-0.016193981680605332,36.66891253395061,-0.22888239116309378,-0.01806451612903227,-0.026015529564652414,4.936965892962656,-0.8295823226519279,-0.8179296049382714,-8.697530864197564,-33.44518540123424,47.727409122085035
O=S(=O)(O)Nc1cccc(OC(F)(F)F)c1,1.0060468133365608,6.092804954545456,180.36833170525426,-2.0111093799999953,0.20796853063754428,60.91661888786632,2.648760330578512,0.337852898465171,-0.05456590909090892,4.622952771888188,-0.9604114046776446,-0.6234640454545457,58.272727272727266,237.18048207709094,22.754700484077578
C=C1C(=O)OC2C3C(CO)=CC(=O)C3=C(C)CC(O)C12,0.9755650479301267,4.382059999999999,160.77372785418012,0.908271100483561,0.0031242753623188404,37.212237222222214,-0.020305393112410093,0.004741009125067097,-0.014096511533463304,4.884104919283022,-0.521979005257124,-0.430097111111111,-0.7716049382715835,1.7275375555560633,-18.355881344307274
C=C[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,0.7224690780898513,2.599347999999999,161.81861390847868,-0.11830012561324793,-0.0072247177419354994,33.77642313888889,0.46170343137254904,-0.011940507392473055,0.00219203431372555,4.989896260827983,-0.2466842500277974,-0.07379125000000097,23.546875,112.21705541666599,-2.483940972222222
C=C(C)C(O)Cc1c(O)cc(OC)c(C(=O)C=Cc2ccc(O)cc2)c1O,1.7655896809723148,5.381931918367346,160.07301096405058,1.3769548683860533,-0.006521682007496876,36.48512661141191,-0.32,-0.005651082882132439,-0.020587075385256094,4.897232586310426,-0.8466828821009204,-0.7484258758850483,-16.0,-66.932558488963,20.587209033273176
O=S(=O)(O)Nc1cc(Cl)cc(Cl)c1,0.4540980288708526,2.979354499999999,160.9220544284803,-1.9063450634444419,0.0791767242063492,117.80975822222224,1.58641975308642,0.13699027777777772,-0.037658024691357976,4.605551275463991,-0.4575273697099034,-0.09070016666666739,28.555555555555557,116.12088,16.03507303727036
